epoch,memorized_accuracy,memorized_dice,memorized_iou,memorized_precision,memorized_sensitivity,memorized_specificity,train_loss
47.0,0.7911931991577148,0.17522842412024478,0.09626404415627524,0.3376583980222577,0.14794267038137232,0.9052526774303844,0.41325398087501525
48.0,0.8323060989379882,0.5897449052931208,0.4507726624552884,0.4831249444126676,0.8125963975138231,0.8277745995253394,0.43600783944129945
49.0,0.30459060668945315,0.29952940358855196,0.17659983721440795,0.17659983721440795,1.0,0.18241854494748838,0.49128471612930297
50.0,0.29615936279296873,0.29683503948888806,0.17466238822722888,0.17466238822722888,1.0,0.17224143433055086,0.4116054594516754
51.0,0.6403776168823242,0.45210751626635187,0.2924310783103743,0.2924310783103743,1.0,0.5765314038356705,0.4137686550617218
52.0,0.8396276473999024,0.6509764650624318,0.4883509412383848,0.5818548280741183,0.9064961131642665,0.8222720467023553,0.38904018998146056
53.0,0.772794532775879,0.2451434665030728,0.14279875859477598,0.23720122912759734,0.2561620723620741,0.8609145695899612,0.39694676399230955
54.0,0.7932048797607422,0.23589665787397518,0.13616306969682143,0.359106094437233,0.20565845522016576,0.8969946895756935,0.39357959628105166
55.0,0.8005683898925782,0.3265090863037661,0.24338382684921656,0.48719874907349714,0.32345745079625093,0.8816030523314421,0.38820364475250246
56.0,0.8025808334350586,0.26900953556945073,0.16661072816983424,0.3580830333001589,0.2299927168832628,0.9022262647808124,0.36497144103050233
57.0,0.7723226547241211,0.17949998880501386,0.098750967227706,0.19360235977869042,0.16952202775502231,0.8785680339252323,0.3608991205692291
58.0,0.7710916519165039,0.17831787551045095,0.09802568983848471,0.19162153506308907,0.16916286704711506,0.877256617904744,0.3478442311286926
59.0,0.7739763259887695,0.17298123564888623,0.09478663409895531,0.1900762595359447,0.16039290878163817,0.8820268686614933,0.3487680494785309
60.0,0.7795915603637695,0.1646825239379592,0.08982700592583864,0.18923246164927762,0.14749656379161485,0.8909445123597491,0.38209461569786074
61.0,0.8057243347167968,0.16123483675870828,0.08825887537777895,0.3756416250689148,0.13164589098043333,0.9238477294758468,0.3794952392578125
62.0,0.7801136016845703,0.19272361708340127,0.10682206618705314,0.21267623193482446,0.1789848880142762,0.8863038548036807,0.37894139289855955
63.0,0.7857830047607421,0.2041437706785343,0.11397188965335214,0.2279007443919742,0.18706808141947304,0.8913947708743818,0.37671078443527223
64.0,0.6841926574707031,0.4873988258588655,0.32332860109263545,0.32332860109263545,1.0,0.627820930940544,0.6778848707675934
65.0,0.21448249816894532,0.2744682735980656,0.1593712443150142,0.1593712443150142,1.0,0.07608443317881013,0.3946728050708771
66.0,0.3334522247314453,0.30812501633154815,0.18231441110408725,0.18231441110408725,1.0,0.21511853718361668,0.4290993094444275
67.0,0.485441780090332,0.3664813554859516,0.22515575783966346,0.22515575783966346,1.0,0.3952970911669164,0.38845511674880984
68.0,0.5921005249023438,0.42092110470031396,0.26693592915511555,0.26693592915511555,1.0,0.5198315113030267,0.35735082626342773
69.0,0.7848276138305664,0.590367119743533,0.42308750314668453,0.42308750314668453,1.0,0.746572363526602,0.39543408155441284
70.0,0.6126981735229492,0.4348953553696823,0.2780047469032727,0.2780047469032727,1.0,0.5432309428947528,0.35764220356941223
71.0,0.7183794021606446,0.5216188702622848,0.35434690385635115,0.35434690385635115,1.0,0.6670433207562938,0.3346807658672333
72.0,0.8527511596679688,0.7002550251446389,0.552352253003326,0.5526800104851015,0.9993697885118504,0.8249894284310704,0.3353339433670044
73.0,0.9141878128051758,0.6971158540846433,0.5584449869981002,0.8074236892600071,0.7501007819078214,0.9383146768877154,0.3456380069255829
74.0,0.8878870010375977,0.49774927877628705,0.3880360629365684,0.7284812674207859,0.4893280460666394,0.952232699168917,0.33466929793357847
75.0,0.8370662689208984,0.3750199862839252,0.2807525538162934,0.5250634468704067,0.32910407980754636,0.9283990638241182,0.33459203243255614
76.0,0.8044586181640625,0.27066372382036835,0.16862194555443324,0.3664965521282662,0.22883951941652772,0.9067990923548994,0.3245547890663147
77.0,0.7845260620117187,0.2680424958625728,0.16188357080751387,0.3607873965419889,0.24604460482873303,0.8802805047266912,0.32901419401168824
78.0,0.7899829864501953,0.21566690804759592,0.12326123293994332,0.35058832336079887,0.18464164250667373,0.8970237481831921,0.31765403747558596
79.0,0.7845571517944336,0.18280541252219976,0.10096744011514829,0.3550275106496872,0.16827661969397945,0.89327976900117,0.31286497712135314
80.0,0.7878494262695312,0.21538236290490403,0.12250962347076122,0.35248243046331507,0.18752266954219032,0.8939592321165801,0.3241715669631958
81.0,0.7618440628051758,0.1711943962933432,0.09399527454480142,0.17987857942265836,0.1724944645076937,0.8663066839919381,0.3324396193027496
82.0,0.7898157119750977,0.2578031265799246,0.1595569049069404,0.3457259282549279,0.22132676511636737,0.8901577985328053,0.41826760172843935
83.0,0.7990427017211914,0.3036601769947778,0.19536940965484517,0.5043959903837674,0.261451194180069,0.8947288751178835,0.37610843777656555
84.0,0.7807065963745117,0.23035490113633578,0.13163248088386578,0.38157927423728255,0.21105585490674894,0.8809542956724862,0.3416209280490875
85.0,0.775020980834961,0.2196769505586639,0.1344969983286363,0.4716353926325583,0.1837187096412335,0.879532902572428,0.3618082940578461
86.0,0.8114377975463867,0.2939824101626183,0.18502541192983504,0.5224533305086232,0.24102571673797057,0.9136335146137465,0.3378808438777924
87.0,0.7800411224365235,0.17035441964135806,0.09330301858689222,0.196722994770721,0.15418507224269729,0.8900306864454809,0.3330063819885254
88.0,0.7708499908447266,0.1594717246189646,0.08690235403223288,0.17905211477784877,0.1505280510195945,0.8802834324688444,0.33065484166145326
89.0,0.7859346389770507,0.22978000991989292,0.13789927142137634,0.33526883870072643,0.19820918301368987,0.889439853236277,0.33648979663848877
90.0,0.809136962890625,0.22747383605964372,0.14657154826776514,0.4939170041474954,0.18467635926802034,0.9197005562552789,0.29707731008529664
91.0,0.8120279312133789,0.22059122092921787,0.14595923059219387,0.3180793896776123,0.17077759780086543,0.9255353485931381,0.31814393401145935
92.0,0.8535573959350586,0.19201889831935978,0.13922059406390336,0.6477675210131996,0.14611413973793097,0.9787029069591247,0.3241602420806885
93.0,0.9136873245239258,0.7748352819691149,0.6366465655124326,0.7315732016165649,0.8870202832650316,0.915003782312008,0.38476999998092654
94.0,0.9190568923950195,0.7981645154192243,0.6729150231727661,0.7490205403537791,0.9172768417660757,0.9166179671938222,0.36808571219444275
95.0,0.9262262344360351,0.7874045609412079,0.6544544046478357,0.786972927564543,0.856795633878644,0.9345341217543304,0.3453877568244934
96.0,0.9405712127685547,0.7253899350684541,0.6022879310189698,0.9496797774963219,0.6421148269788178,0.9889149821423595,0.3510011792182922
97.0,0.8937736511230469,0.43412888862537136,0.32118037504508673,0.8470958805335762,0.3244769398621755,0.9909801990172266,0.34997442960739134
98.0,0.9209249496459961,0.5988487448897625,0.47914041220145415,0.9264545853383265,0.5299376371314806,0.9847222936283989,0.3289460241794586
99.0,0.9072959899902344,0.4725454848348174,0.3681232008504126,0.9553237808400732,0.3863201358175087,0.9937030045924402,0.3285397708415985
100.0,0.803164291381836,0.10289833515552065,0.054330886948758116,0.16065875728487672,0.07685227894746563,0.9308366122829664,0.3083696126937866
101.0,0.8009950637817382,0.11474408947469658,0.06095984518848052,0.17084335476038034,0.08778243066854223,0.9264371785630517,0.30829960107803345
102.0,0.7679271697998047,0.14109872754148342,0.07599670769378328,0.15851367358964183,0.13007195505487096,0.8804648955610747,0.30443339943885805
103.0,0.7869600296020508,0.16139802751232782,0.08798924737187622,0.3362513595885016,0.13706930431355693,0.9013469608067692,0.30125209093093874
104.0,0.776484489440918,0.1579819979874984,0.08589061525192146,0.1871934038222761,0.14269710513075073,0.8882076611255563,0.29796683192253115
105.0,0.851748275756836,0.37941368104060474,0.24984807982165647,0.671986316664905,0.27998251403458246,0.9522257782915814,0.3021560549736023
106.0,0.833393669128418,0.2690336606639673,0.16139848046402186,0.6636989747646777,0.19136438283298432,0.9474957513363098,0.3040616691112518
107.0,0.7862035751342773,0.14386412833929602,0.07788668864512341,0.3345585118748263,0.12799304353014024,0.9019591614186357,0.3101266026496887
108.0,0.8746692657470703,0.43405808422463393,0.30685677609414397,0.7827361471861207,0.3241650643516151,0.968766315462017,0.3555353105068207
109.0,0.9217046737670899,0.5631641731961026,0.45459820467712087,0.9932738274133627,0.4563377269463684,0.9994606902914278,0.33276007771492006
110.0,0.8604074478149414,0.32636002919281815,0.20554123866223914,0.7293672993679543,0.22474189836325165,0.9720806964120257,0.3200272858142853
111.0,0.8935867309570312,0.466178283140692,0.3384188405302112,0.8475356723356589,0.3471466990109375,0.9866393394017846,0.3106684863567352
112.0,0.8468164443969727,0.32640105361368643,0.204503187080326,0.6937805960308263,0.24061721724776391,0.9546201343996769,0.357258278131485
113.0,0.7855960845947265,0.1686912183941686,0.09262298718466241,0.19960926016903296,0.15209672089652937,0.8977312856325771,0.34410971999168394
114.0,0.8849308013916015,0.47752612439273356,0.3473223464576728,0.839926330274006,0.36273619977182386,0.9746310529340191,0.3825515925884247
115.0,0.8835609436035157,0.433528683758842,0.3096620261226675,0.8393044562912421,0.31951420753731413,0.9805458226279112,0.34059309363365176
116.0,0.9418069839477539,0.7664726496870393,0.6391634777559577,0.9012666439747165,0.7316112060477435,0.9744626377088,0.3280998766422272
117.0,0.9331499099731445,0.7050496088192217,0.570509615146079,0.9100696338582781,0.6428540098655263,0.9797492567255851,0.3093244731426239
118.0,0.8063467025756836,0.17544565869588974,0.09914918432742023,0.3808628648487452,0.136742279281014,0.924828520410624,0.3230877935886383
119.0,0.7698602676391602,0.189389822466912,0.10467931887846187,0.19940523344082134,0.181664402970044,0.8733310240575008,0.3100074648857117
120.0,0.7656444549560547,0.1878297193943399,0.10374692411714088,0.19460699479281673,0.18398561665325344,0.8680767562850071,0.2941860258579254
121.0,0.7637819290161133,0.18914619393384333,0.10459867693910001,0.19384355561459157,0.18780191487256012,0.8654176424232537,0.30149073004722593
122.0,0.7581735610961914,0.17506981461038787,0.09601910180019671,0.1853229993094868,0.17542136647555656,0.8610663370210168,0.2962604582309723
123.0,0.744047737121582,0.21593720528587265,0.12115797644697968,0.3452151752223766,0.23656224724928238,0.8335674313172057,0.3112484157085419
124.0,0.9495317459106445,0.7369729941427746,0.6419939097500357,0.9374515332887631,0.702354012486565,0.9873656763552413,0.31525483131408694
125.0,0.8255081176757812,0.3281902117324357,0.2192874778727004,0.5153870446146134,0.267386503253963,0.9264218720687646,0.27802047729492185
126.0,0.7370124816894531,0.18433606533201416,0.10160695119938801,0.1715319572056905,0.20108176033777897,0.8309806965795519,0.30351224541664124
127.0,0.7193994522094727,0.1913673817584205,0.10587944206434252,0.16863923190894475,0.22627677750541514,0.8067266562016823,0.37571693658828736
128.0,0.8851812362670899,0.43548809171346575,0.30998420122349696,0.8150833723295955,0.3733897358176762,0.972347129415686,0.43994675278663636
129.0,0.6932912826538086,0.5076558309866833,0.3430815066940366,0.3430815066940366,1.0,0.6365614994359972,0.5728898048400879
130.0,0.6863573074340821,0.48884587347048225,0.3236933990491388,0.3236933990491388,1.0,0.629746850518967,0.4102115571498871
131.0,0.714663314819336,0.5141003598497111,0.3464930160784461,0.3464930160784461,1.0,0.6630446391672696,0.362964403629303
132.0,0.8782649993896484,0.7343276141790573,0.5933447755054091,0.5935702745562332,0.9997037084236012,0.8553233779788455,0.3366438508033752
133.0,0.9354181289672852,0.7070408929676957,0.6058056071957456,0.857776510865199,0.7478001695534557,0.9609203460531063,0.3155292093753815
134.0,0.9195137023925781,0.6915115031252667,0.6049206447663977,0.7916792240525299,0.6697305130365798,0.9584411388121639,0.31852691173553466
135.0,0.9189693450927734,0.6111146697276786,0.5101469168823645,0.7955552217363697,0.5599573294086886,0.9761730707656128,0.32886977195739747
136.0,0.8443161010742187,0.40444696779577666,0.2716533917929087,0.665164892994311,0.3122436964365922,0.9367390847525042,0.30439761877059934
137.0,0.8220916748046875,0.3489909793624283,0.22187643477202604,0.6593784668845066,0.2743481612039403,0.9187831189243243,0.2970044195652008
138.0,0.8250688552856446,0.32738662726575424,0.20564846531265485,0.6609578743592166,0.2534834636735811,0.9256522095356734,0.3310283958911896
139.0,0.8343875885009766,0.40746268322097806,0.2811331758286958,0.6562506090753264,0.3275850467625511,0.9217444875103533,0.3095646917819977
140.0,0.8517007827758789,0.4424441115683907,0.3101138431577764,0.6656055287119231,0.3494034060614766,0.9381732262145736,0.31242786049842836
141.0,0.8208562850952148,0.2907160067040335,0.17684193740299442,0.658409759655296,0.22157886583703612,0.9263425650803067,0.300907039642334
142.0,0.7225610733032226,0.16760131531915365,0.09154404576771537,0.15244355057230793,0.1904907120699041,0.816350663034692,0.3185302972793579
143.0,0.7909894943237304,0.1332220499556181,0.07201287665790593,0.6574215198340474,0.13032532089433732,0.9100170649528028,0.3033902168273926
144.0,0.7341575622558594,0.17519924983090757,0.09620129181150021,0.16406056226376825,0.19444302386377657,0.829520933653652,0.2948665678501129
145.0,0.7382064819335937,0.16048746338093473,0.08735657680925656,0.15516969278436304,0.17203164486060368,0.8384468242784184,0.2904921054840088
146.0,0.8537681579589844,0.4059879058415878,0.2732999606010922,0.6707694852817336,0.3049599987936968,0.9503929704308968,0.35101508498191836
147.0,0.931974983215332,0.7233710110006567,0.5933267442255701,0.8922940050063666,0.6863613251411043,0.9702104771156252,0.31606716513633726
148.0,0.93052978515625,0.5981574851006796,0.5086643807468162,0.9736575715998752,0.5105868157840018,0.9992520436677867,0.310917341709137
149.0,0.9282480239868164,0.5812834659371318,0.49377887321785446,0.9910315028623181,0.4991979183958299,0.9986537422700416,0.30203062295913696
150.0,0.8389171600341797,0.4130965886966509,0.2816986150923465,0.6619605877987951,0.32707828896534463,0.9299589845927482,0.3002743601799011
151.0,0.7599918365478515,0.2621034969697344,0.15264444050245513,0.6588178310069038,0.2703720568537978,0.8510001891452574,0.3110933482646942
152.0,0.7650718688964844,0.14952676962043993,0.08187317633939009,0.4958413973227736,0.16226626938520444,0.8717952357676255,0.3160793721675873
153.0,0.715364646911621,0.18992640126923346,0.10498363873704115,0.16796650232853264,0.2253236664111166,0.8021901142590234,0.3154528260231018
154.0,0.7081731796264649,0.18534919171552816,0.10219219976710181,0.16070665470909856,0.22519239666911908,0.7938092757027007,0.2962584733963013
155.0,0.7003068923950195,0.17732198005141903,0.09735043759271997,0.15159425755209438,0.22050768945065716,0.7854628442715201,0.289001053571701
156.0,0.7570417404174805,0.15546131660986062,0.08487929618546203,0.46794787326074944,0.1794296059860824,0.8630896828160333,0.3287948310375214
157.0,0.7797752380371094,0.2592460818763193,0.15065598554491114,0.6548813191762088,0.23366062053122957,0.8785829215819764,0.3051083743572235
158.0,0.7700571060180664,0.16806681600502205,0.09223787985853056,0.6536090078775949,0.17311232632988682,0.8784387332738021,0.29904327988624574
159.0,0.7805318832397461,0.27081942269135617,0.15884520634432922,0.6530463480676556,0.23870136517322882,0.8784758641601812,0.27809650301933286
160.0,0.7838680267333984,0.26244144660232327,0.1527176318440666,0.6542178450526186,0.22956387821457608,0.8840900897532205,0.266991513967514
161.0,0.6671581268310547,0.18499987787751923,0.10196264061063234,0.1476276104999172,0.25565384147233133,0.7402374890291926,0.28515291810035703
162.0,0.7283092498779297,0.13724474617970153,0.07495744126280565,0.4757364051555341,0.18056775945839612,0.8246552903313702,0.2934477627277374
163.0,0.7995012283325196,0.40950225609115715,0.2729334252350727,0.6552955916684235,0.3562465648068082,0.8794819429636778,0.28283185958862306
164.0,0.7058248519897461,0.14652115925191345,0.08030787859150665,0.48534949586646825,0.20944746240097029,0.7924257860493604,0.27619763016700744
165.0,0.5636528015136719,0.22074900815350817,0.12420712823892825,0.1514203192997478,0.4170245925887886,0.5899822622180235,0.30252336859703066
166.0,0.5224306106567382,0.21120193036010013,0.1181756290718039,0.14111645334996792,0.4344924011385577,0.5391571648879255,0.3219844400882721
167.0,0.7963556289672852,0.4603971562913447,0.3245055227247595,0.6545674645072325,0.42301025979027057,0.8639235260901078,0.2989011585712433
168.0,0.9475566864013671,0.7560578847030535,0.6416777083666776,0.9530646286299114,0.6811624452946339,0.9897849390778737,0.300384658575058
169.0,0.9490009307861328,0.8037810940559673,0.6875725401741904,0.8958903553283413,0.7874619465559096,0.9730100645885138,0.32033427357673644
170.0,0.8985017776489258,0.7701385628372402,0.6396590734246292,0.6667220172344086,0.9651782729772236,0.8841858475728911,0.2919058859348297
171.0,0.9416471481323242,0.8436018448125008,0.7347300853431649,0.799337919299816,0.9353629872872491,0.9403593048281582,0.29573583602905273
172.0,0.9509902954101562,0.7571458447237868,0.654340456895078,0.9854040289237537,0.6659461680356795,0.9971890463270391,0.2744570314884186
173.0,0.40862483978271485,0.3345014491851478,0.20124351697775306,0.20124351697775306,1.0,0.30416117240573703,0.27279217839241027
174.0,0.43362865447998045,0.3452481034350157,0.20898863595912856,0.20898863595912856,1.0,0.3328131422156414,0.3320638656616211
175.0,0.8123981475830078,0.6256446140144835,0.4588112239905605,0.4589815895718738,0.9994440731806622,0.7779777295977663,0.3191658198833466
176.0,0.7727354049682618,0.5753128812187466,0.40559293198605717,0.40559293198605717,1.0,0.7311905966746334,0.29807714819908143
177.0,0.860038948059082,0.7112976325204717,0.5661664304492604,0.5670947139732212,0.9985918185293743,0.8335576586788307,0.33165754079818727
178.0,0.8670358657836914,0.7215181744264101,0.5780930077190323,0.5788188154512428,0.9988829313307651,0.8418042799777317,0.31971601247787473
179.0,0.885677719116211,0.7566188315047689,0.6262915074688327,0.6271337944758335,0.9987795260633572,0.8638894948272329,0.3162242412567139
180.0,0.9297935485839843,0.8214050129461702,0.7059423249512379,0.7738782078681556,0.9303207427835805,0.927140298548917,0.30445294380187987
181.0,0.9459312438964844,0.7223082886665517,0.6218710314921119,0.982243481675844,0.6365055367266356,0.9965767734240986,0.29790722727775576
182.0,0.8801162719726563,0.6300054208881647,0.5081463086898623,0.8220644485669112,0.555103093162717,0.934753917295945,0.29578239321708677
183.0,0.8702781677246094,0.7153891894843265,0.5658930962448878,0.5929392506433793,0.9545964747998845,0.8525912544491719,0.37566699981689455
184.0,0.9415687561035156,0.788649062379515,0.6645164245697981,0.8576716565107845,0.7992686617372097,0.9637890714263075,0.3228800892829895
185.0,0.8755693435668945,0.5435141823286416,0.40331337618431995,0.8307306146440656,0.4321637852628365,0.9522940708984878,0.3022359132766724
186.0,0.6948980331420899,0.22099972883586894,0.1261217669652754,0.31531198312298553,0.2624457513304662,0.7713068147055175,0.26485506296157835
187.0,0.6717229843139648,0.17180149646226114,0.09405878316357866,0.1390750392013198,0.23279097208194707,0.749725042509772,0.29800393581390383
188.0,0.6709091186523437,0.17462097892740555,0.09584382887531899,0.16096656193193798,0.2454644708342363,0.7465318248819968,0.3439505696296692
189.0,0.947542381286621,0.7972957483238032,0.6768192478538652,0.8986027379874043,0.771050971542772,0.9747532161900352,0.3030092120170593
190.0,0.9463459014892578,0.7811578611501837,0.6591386035123064,0.9143358497978703,0.7387479666634464,0.9785443736666106,0.28561675548553467
191.0,0.9486526489257813,0.8039993977637325,0.6859505771892545,0.9014333186919483,0.7813154861136642,0.9738543602090474,0.33275343775749205
192.0,0.9398134231567383,0.7847485278815697,0.6542805004510586,0.865899720803162,0.7837778125010313,0.9631473835920493,0.26057115495204924
193.0,0.9449201583862304,0.7859918695240303,0.6594918652374038,0.9026091816530173,0.7480718717383946,0.9756639719186646,0.29275118708610537
194.0,0.9521133422851562,0.77996706076745,0.6722201812796762,0.9573726057876956,0.7134247532760357,0.9895044404565487,0.28687750101089476
195.0,0.9527799606323242,0.7614032879058377,0.6622511300495069,0.9891287711706287,0.6720685975529431,0.9976114931810013,0.2673761874437332
196.0,0.9343482971191406,0.6515342950469274,0.538089202044472,0.9995685770364562,0.538355937527001,0.9999238716175902,0.2626248270273209
197.0,0.9531147003173828,0.7656586445566449,0.6677143997585195,0.9872687129028845,0.6788830405829707,0.9972515052975053,0.26859618723392487
198.0,0.8793502807617187,0.5718224787428186,0.4477113340309951,0.8284753315041801,0.4787933857792144,0.9463989970785436,0.2600785106420517
199.0,0.8112478256225586,0.38182869284791765,0.250786578271759,0.652767302219428,0.3120115827830385,0.9008882119859148,0.28409805297851565
200.0,0.7887290954589844,0.29032153192296856,0.17583036823964485,0.6518712548837569,0.24661841530290962,0.8874483490151187,0.2867616832256317
