sample_id,dice,iou,sensitivity,specificity,precision,accuracy
ISPY1_1146,0.6511532125205931,0.48274809160305343,0.6263866877971473,0.997107310684847,0.6779588336192109,0.9935379028320312
ISPY1_1147,0.3170337738619677,0.1883779774888753,0.19242424242424241,0.999039549823851,0.8995833333333333,0.9645156860351562
ISPY1_1148,0.7532075471698113,0.6041162227602905,0.6231268731268731,0.9995118927713644,0.9519267455169782,0.9937629699707031
ISPY1_1149,0.7881300458215142,0.6503420957868203,0.7678571428571429,0.9983640758760854,0.8095024652622143,0.9962959289550781
ISPY1_1150,0.41081893313298273,0.2585098335854766,0.2587055261165784,0.9999844273144903,0.9970824215900802,0.9850425720214844
ISPY1_1151,0.8920758385999028,0.8051777095217201,0.8542830540037244,0.9994961460945553,0.9333672431332655,0.9983062744140625
ISPY1_1152,0.0,0.0,0.0,1.0,1.0,0.996856689453125
ISPY1_1155,0.3808173127429352,0.23519107247129048,0.2357570239334027,0.9998500615963172,0.9898962315674494,0.9550323486328125
ISPY1_1156,0.0,0.0,0.0,0.9972006245367231,0.0,0.9648056030273438
ISPY1_1157,0.0,0.0,0.0,1.0,1.0,0.9880828857421875
ISPY1_1158,0.0,0.0,0.0,1.0,1.0,0.997314453125
ISPY1_1159,0.0,0.0,0.0,1.0,1.0,0.9492645263671875
ISPY1_1160,0.680259499536608,0.5154494382022472,0.5171095008051529,0.9999377857964974,0.9938104448742746,0.9907875061035156
ISPY1_1161,0.6246290079307157,0.45415310598556674,0.455765407554672,0.9997984358622913,0.9922708301128459,0.9705696105957031
ISPY1_1163,0.058957654723127036,0.03037422386306427,0.030389523169912693,0.9999882898496417,0.9836956521739131,0.9779586791992188
ISPY1_1164,0.24883359253499224,0.14209591474245115,0.14271151885830785,0.9999341646657889,0.9705372616984402,0.9871025085449219
ISPY1_1165,0.009766910262182661,0.004907420297925658,0.004907420297925658,1.0,1.0,0.8909339904785156
ISPY1_1166,0.0,0.0,0.0,0.9923411277950815,0.0,0.9771537780761719
ISPY1_1167,0.1503944135523083,0.08131161294833252,0.08141977037244469,0.999923343823126,0.9839255499153976,0.9498748779296875
ISPY1_1168,0.8487049140643912,0.7371740958788898,0.7491452991452991,0.9998537358932118,0.9787828029034059,0.9976158142089844
ISPY1_1169,0.4366812227074236,0.27932960893854747,0.2883823125514968,0.999543525607053,0.898972602739726,0.9896659851074219
ISPY1_1171,0.37669094693028093,0.23205128205128206,0.23205128205128206,1.0,1.0,0.9977149963378906
ISPY1_1172,0.0,0.0,0.0,1.0,1.0,0.967559814453125
ISPY1_1173,0.0037360441374516703,0.001871518105849582,0.001871518105849582,1.0,1.0,0.9125175476074219
ISPY1_1174,0.3441243661893353,0.20782017632411334,0.21058374249863612,0.9992120575400032,0.9406031069144075,0.9550971984863281
ISPY1_1175,0.35009129640900793,0.21218828390143132,0.2166315155167219,0.9988829419612003,0.911857958148383,0.9592666625976562
ISPY1_1176,0.14853632092518973,0.08022642982627366,0.0802734375,0.999988327938247,0.9927536231884058,0.982025146484375
ISPY1_1177,0.0,0.0,0.0,1.0,1.0,0.9940643310546875
ISPY1_1179,0.0,0.0,0.0,1.0,1.0,0.9865341186523438
ISPY1_1180,0.893110854121923,0.806865671641791,0.8821801566579635,0.9988960938706191,0.904315824690532,0.9975318908691406
ISPY1_1181,0.06377551020408163,0.03293807641633729,0.03293807641633729,1.0,1.0,0.9552001953125
ISPY1_1182,0.7483323226197696,0.5978682170542635,0.7036952554744526,0.9969894475481068,0.799015799015799,0.9920845031738281
ISPY1_1183,0.0,0.0,0.0,1.0,1.0,0.9649581909179688
