cached_image_finite_fraction,cached_image_max,cached_image_mean,cached_image_min,cached_image_nonzero_pixels,cached_image_numel,cached_image_shape,cached_image_std,cached_mask_finite_fraction,cached_mask_max,cached_mask_mean,cached_mask_min,cached_mask_nonzero_pixels,cached_mask_numel,cached_mask_shape,cached_mask_std,gt_positive_pixels_at_0.5,image_name,model_input_finite_fraction,model_input_max,model_input_mean,model_input_min,model_input_nonzero_pixels,model_input_numel,model_input_shape,model_input_std,possible_double_scaling,prediction_positive_pixels,probability_finite_fraction,probability_max,probability_mean,probability_min,probability_nonzero_pixels,probability_numel,probability_shape,probability_std,processed_mask_finite_fraction,processed_mask_max,processed_mask_mean,processed_mask_min,processed_mask_nonzero_pixels,processed_mask_numel,processed_mask_shape,processed_mask_std
1.0,1.0,0.10859501361846924,0.0,573660,786432,3x512x512,0.16349315643310547,1.0,1.0,0.018951416015625,0.0,4968,262144,1x512x512,0.13635343313217163,4968,ISPY1_1160,1.0,1.0,-0.7828100323677063,-1.0,786429,786432,3x512x512,0.32698631286621094,False,5870,1.0,1.0,0.022374723106622696,1.2147862662459374e-06,262144,262144,1x512x512,0.14553068578243256,1.0,1.0,0.018951416015625,0.0,4968,262144,1x512x512,0.13635343313217163
1.0,1.0,0.20152612030506134,0.0,764730,786432,3x512x512,0.2357092797756195,1.0,1.0,0.0537261962890625,0.0,14084,262144,1x512x512,0.22547659277915955,14084,ISPY1_1161,1.0,1.0,-0.5969477295875549,-1.0,786318,786432,3x512x512,0.471418559551239,False,8350,1.0,0.9997726082801819,0.03154897317290306,5.808003606944112e-07,262144,262144,1x512x512,0.16944612562656403,1.0,1.0,0.0537261962890625,0.0,14084,262144,1x512x512,0.22547659277915955
1.0,1.0,0.16172638535499573,0.0,786348,786432,3x512x512,0.14678846299648285,1.0,1.0,0.0149688720703125,0.0,3924,262144,1x512x512,0.12142819166183472,3924,ISPY1_1164,1.0,1.0,-0.6765472292900085,-1.0,786432,786432,3x512x512,0.2935769259929657,False,4209,1.0,1.0,0.01610063761472702,1.1744494941012817e-06,262144,262144,1x512x512,0.12433008849620819,1.0,1.0,0.0149688720703125,0.0,3924,262144,1x512x512,0.12142819166183472
1.0,1.0,0.1622573882341385,0.0,625980,786432,3x512x512,0.19302666187286377,1.0,1.0,0.0544891357421875,0.0,14284,262144,1x512x512,0.2269803285598755,14284,ISPY1_1167,1.0,1.0,-0.6754851937294006,-1.0,786432,786432,3x512x512,0.38605332374572754,False,8262,1.0,0.9999988079071045,0.03138960525393486,1.5861029396546655e-06,262144,262144,1x512x512,0.16838401556015015,1.0,1.0,0.0544891357421875,0.0,14284,262144,1x512x512,0.2269803285598755
1.0,1.0,0.2033897042274475,0.0,770163,786432,3x512x512,0.2609902620315552,1.0,1.0,0.013889312744140625,0.0,3641,262144,1x512x512,0.11703161895275116,3641,ISPY1_1169,1.0,1.0,-0.5932206511497498,-1.0,785208,786432,3x512x512,0.5219805240631104,False,3548,1.0,1.0,0.013542517088353634,4.636085861875472e-07,262144,262144,1x512x512,0.11384010314941406,1.0,1.0,0.013889312744140625,0.0,3641,262144,1x512x512,0.11703161895275116
1.0,1.0,0.1610843390226364,0.0,778341,786432,3x512x512,0.23276279866695404,1.0,1.0,0.087646484375,0.0,22976,262144,1x512x512,0.28278008103370667,22976,ISPY1_1173,1.0,1.0,-0.67783123254776,-1.0,786432,786432,3x512x512,0.4655255973339081,False,6593,1.0,0.9999898672103882,0.025195647031068802,9.004553476188448e-07,262144,262144,1x512x512,0.14792536199092865,1.0,1.0,0.087646484375,0.0,22976,262144,1x512x512,0.28278008103370667
1.0,1.0,0.14718689024448395,0.0,786402,786432,3x512x512,0.1718173623085022,1.0,1.0,0.0506439208984375,0.0,13276,262144,1x512x512,0.2192694991827011,13276,ISPY1_1175,1.0,1.0,-0.7056262493133545,-1.0,786417,786432,3x512x512,0.3436347246170044,False,12399,1.0,1.0,0.047332704067230225,1.371033135910693e-06,262144,262144,1x512x512,0.2104371190071106,1.0,1.0,0.0506439208984375,0.0,13276,262144,1x512x512,0.2192694991827011
1.0,1.0,0.22524839639663696,0.0,768735,786432,3x512x512,0.20258265733718872,1.0,1.0,0.01953125,0.0,5120,262144,1x512x512,0.13838273286819458,5120,ISPY1_1176,1.0,1.0,-0.5495032072067261,-1.0,786234,786432,3x512x512,0.40516531467437744,False,4235,1.0,1.0,0.016266372054815292,9.296041980633163e-07,262144,262144,1x512x512,0.12185890227556229,1.0,1.0,0.01953125,0.0,5120,262144,1x512x512,0.13838273286819458
1.0,1.0,0.2098735123872757,0.0,767808,786432,3x512x512,0.22612681984901428,1.0,1.0,0.01346588134765625,0.0,3530,262144,1x512x512,0.11525862663984299,3530,ISPY1_1179,1.0,1.0,-0.5802529454231262,-1.0,786432,786432,3x512x512,0.45225363969802856,False,3390,1.0,0.9999710321426392,0.012888404540717602,8.114854210816702e-08,262144,262144,1x512x512,0.10499130189418793,1.0,1.0,0.01346588134765625,0.0,3530,262144,1x512x512,0.11525862663984299
1.0,1.0,0.10615875571966171,0.0,542388,786432,3x512x512,0.17606021463871002,1.0,1.0,0.011688232421875,0.0,3064,262144,1x512x512,0.10747845470905304,3064,ISPY1_1180,1.0,1.0,-0.7876824736595154,-1.0,786423,786432,3x512x512,0.35212042927742004,False,10372,1.0,1.0,0.03932356834411621,6.088082500355085e-07,262144,262144,1x512x512,0.18985827267169952,1.0,1.0,0.011688232421875,0.0,3064,262144,1x512x512,0.10747845470905304
1.0,1.0,0.1906973123550415,0.0,786408,786432,3x512x512,0.2007150799036026,1.0,1.0,0.04632568359375,0.0,12144,262144,1x512x512,0.21018947660923004,12144,ISPY1_1181,1.0,1.0,-0.618605375289917,-1.0,786393,786432,3x512x512,0.4014301598072052,False,10441,1.0,0.9999960660934448,0.039821431040763855,1.3267804206407163e-06,262144,262144,1x512x512,0.19086575508117676,1.0,1.0,0.04632568359375,0.0,12144,262144,1x512x512,0.21018947660923004
1.0,1.0,0.18609718978405,0.0,773319,786432,3x512x512,0.19840332865715027,1.0,1.0,0.03504180908203125,0.0,9186,262144,1x512x512,0.18388551473617554,9186,ISPY1_1183,1.0,1.0,-0.6278056502342224,-1.0,786432,786432,3x512x512,0.39680665731430054,False,6690,1.0,0.9999997615814209,0.026074286550283432,6.100275982134917e-07,262144,262144,1x512x512,0.15349188446998596,1.0,1.0,0.03504180908203125,0.0,9186,262144,1x512x512,0.18388551473617554
1.0,1.0,0.27156350016593933,0.0,786342,786432,3x512x512,0.231832355260849,1.0,1.0,0.0885467529296875,0.0,23212,262144,1x512x512,0.2840884029865265,23212,ISPY1_1187,1.0,1.0,-0.4568730294704437,-1.0,786369,786432,3x512x512,0.463664710521698,False,28445,1.0,0.9999998807907104,0.10801475495100021,2.291109467478236e-06,262144,262144,1x512x512,0.30071574449539185,1.0,1.0,0.0885467529296875,0.0,23212,262144,1x512x512,0.2840884029865265
1.0,1.0,0.18359172344207764,0.0,759684,786432,3x512x512,0.1982203722000122,1.0,1.0,0.014923095703125,0.0,3912,262144,1x512x512,0.12124519050121307,3912,ISPY1_1191,1.0,1.0,-0.6328166127204895,-1.0,786213,786432,3x512x512,0.3964407444000244,False,3559,1.0,1.0,0.013584100641310215,5.150250785845856e-07,262144,262144,1x512x512,0.11381202191114426,1.0,1.0,0.014923095703125,0.0,3912,262144,1x512x512,0.12124519050121307
1.0,1.0,0.1887020617723465,0.0,786402,786432,3x512x512,0.16685371100902557,1.0,1.0,0.0149688720703125,0.0,3924,262144,1x512x512,0.12142819166183472,3924,ISPY1_1193,1.0,1.0,-0.6225958466529846,-1.0,786354,786432,3x512x512,0.33370742201805115,False,4226,1.0,1.0,0.016131946817040443,1.4030014199306606e-06,262144,262144,1x512x512,0.12443819642066956,1.0,1.0,0.0149688720703125,0.0,3924,262144,1x512x512,0.12142819166183472
1.0,1.0,0.21364575624465942,0.0,758106,786432,3x512x512,0.24636989831924438,1.0,1.0,0.1563873291015625,0.0,40996,262144,1x512x512,0.3632221519947052,40996,ISPY1_1194,1.0,1.0,-0.5727084875106812,-1.0,786294,786432,3x512x512,0.49273979663848877,False,28859,1.0,0.9999998807907104,0.10955187678337097,7.596376576657349e-07,262144,262144,1x512x512,0.3030798137187958,1.0,1.0,0.1563873291015625,0.0,40996,262144,1x512x512,0.3632221519947052
1.0,1.0,0.27038028836250305,0.0,786426,786432,3x512x512,0.23641139268875122,1.0,1.0,0.07659912109375,0.0,20080,262144,1x512x512,0.26595431566238403,20080,ISPY1_1199,1.0,1.0,-0.4592393934726715,-1.0,786165,786432,3x512x512,0.47282278537750244,False,16438,1.0,0.9999583959579468,0.061883047223091125,1.1190304576302879e-06,262144,262144,1x512x512,0.23413850367069244,1.0,1.0,0.07659912109375,0.0,20080,262144,1x512x512,0.26595431566238403
1.0,1.0,0.20648999512195587,0.0,772614,786432,3x512x512,0.23462019860744476,1.0,1.0,0.01253509521484375,0.0,3286,262144,1x512x512,0.11125630885362625,3286,ISPY1_1201,1.0,1.0,-0.5870199799537659,-1.0,786432,786432,3x512x512,0.4692403972148895,False,3124,1.0,0.9999986886978149,0.011865047737956047,3.5961994626632077e-07,262144,262144,1x512x512,0.10596149414777756,1.0,1.0,0.01253509521484375,0.0,3286,262144,1x512x512,0.11125630885362625
