epoch,memorized_accuracy,memorized_dice,memorized_iou,memorized_precision,memorized_sensitivity,memorized_specificity,train_loss
35.0,0.9602741241455078,0.087324491504864,0.04852909495690379,0.17396549521735022,0.13069639427295562,0.9658874323182225,1.0381938576698304
36.0,0.9624576568603516,0.09455351969404789,0.053547453086476834,0.19010708521531333,0.13028752901792726,0.9679971732085694,1.034097397327423
37.0,0.963188362121582,0.08588742736822316,0.04848288191810206,0.14640150230286642,0.13061220625635245,0.9687312712079963,1.0326788187026978
38.0,0.9589174270629883,0.07781998903261861,0.04450674863138081,0.12511554834484287,0.14366371600674588,0.9643420883277288,1.0297642350196838
39.0,0.9572834014892578,0.06535012731492124,0.036621910254330155,0.1212059360194763,0.13153905143691064,0.9628840223013236,1.0282264471054077
40.0,0.9658920288085937,0.06644070287962443,0.03574108882331516,0.10040986500736608,0.11961042268490034,0.9716574907822881,1.0562146425247192
41.0,0.9595184326171875,0.007719059064170855,0.0038967565803850286,0.004441972196931111,0.07667001655534286,0.9657734066372139,1.0374828338623048
42.0,0.985165786743164,0.053071238310458194,0.02842119761881451,0.05147133886351456,0.05719444979900383,0.9910978558362904,1.0859334945678711
43.0,0.9893880844116211,0.03818075240330833,0.020106466763768854,0.05163898828613968,0.03087858110964974,0.9957067754609907,1.0777952432632447
44.0,0.9651901245117187,0.00652634050634907,0.0032950827471815184,0.003448022563380557,0.0790096627034017,0.9715279371479293,1.0782795906066895
45.0,0.9495323181152344,0.011521294777112922,0.005815405345192049,0.006219762917300846,0.09954109830715775,0.9556642326779846,1.0748127698898315
46.0,0.9505559921264648,0.011388633759852648,0.005746655431784004,0.006162953539695553,0.09627675297773973,0.9567074993783631,1.0700436115264893
47.0,0.9476552963256836,0.026526634086705275,0.01362127349987563,0.021144848033699256,0.10989063863015336,0.9534880305139263,1.0672115802764892
48.0,0.9431379318237305,0.02107904158071481,0.010712165072812975,0.012974632563782135,0.11214997023424551,0.9488571467183405,1.0637076139450072
49.0,0.9457002639770508,0.03274472746568481,0.017043199014276308,0.027352958122323356,0.11898646641711386,0.9513956892001658,1.0631074905395508
50.0,0.9468778610229492,0.011626790442745677,0.005868981150239688,0.006243381333557082,0.10422375431291189,0.952972542198335,1.0636322975158692
51.0,0.9488739013671875,0.011871706151978422,0.005994154189054934,0.0063980282067510105,0.10386021654710323,0.9549872788572806,1.0619964122772216
52.0,0.9484994888305665,0.011509465662241883,0.005809070495954858,0.00619980116343696,0.1019300763113586,0.9546157859351284,1.0628356218338013
53.0,0.9481185913085938,0.01155840129187043,0.005834313546235737,0.006218113609587116,0.10359224766414266,0.9542280204383496,1.0597738742828369
54.0,0.9476760864257813,0.011877983654411086,0.005998674897157409,0.006373581550051498,0.10726461582928792,0.9537629227392486,1.058138942718506
55.0,0.9478916168212891,0.011737656144315215,0.00592655177435362,0.006303558974280192,0.10612240302180911,0.9539885875066583,1.0557546138763427
56.0,0.948280143737793,0.03331350726717236,0.017327222042563935,0.04446129274424546,0.12057203666434906,0.9541095460408086,1.0579732179641723
57.0,0.9488140106201172,0.0116450619544292,0.005878935806536997,0.0062668890379372665,0.10380701578193448,0.9549270531069405,1.0603004455566407
58.0,0.9491994857788086,0.011493663594921728,0.005801011947061121,0.006192074537852194,0.10154624203759151,0.9553241143063962,1.0582592010498046
59.0,0.9489093780517578,0.030293565669655038,0.015663570454720707,0.04926026852030681,0.11383524093060535,0.9548164127373049,1.0597060918807983
60.0,0.9572391510009766,0.019879044916271744,0.01006872830625966,0.037551794221619576,0.10167479509122027,0.9633531020974158,1.057012176513672
61.0,0.9488059997558593,0.02632691175092299,0.013462095304960101,0.018418467673675054,0.12441608786556532,0.9545820790148172,1.0549901247024536
62.0,0.9466083526611329,0.02539262217910678,0.012962645452023778,0.016996499903906455,0.12928570881746815,0.9523402786976114,1.0522855043411254
63.0,0.9419351577758789,0.018554404041978705,0.009390782733748397,0.010827706982350173,0.12084959276402382,0.9476918131307208,1.0511857509613036
64.0,0.9453941345214844,0.01744592041487895,0.008820250790287055,0.010295028862056101,0.1082943959940407,0.9512453122457638,1.049558687210083
65.0,0.9479845046997071,0.016984170745250753,0.008583237201668932,0.01010345463410234,0.1008829271788938,0.9538911598603622,1.052576494216919
66.0,0.9465621948242188,0.01964922484212848,0.009956218423629096,0.011560434985209034,0.12481788641072736,0.9523629876220555,1.0483190774917603
67.0,0.9568458557128906,0.012609420102262864,0.006374232472747493,0.006875031879926896,0.09565039499267342,0.963024660488317,1.0489875555038453
68.0,0.9562433242797852,0.01245560813776014,0.006294638447203914,0.006787569041204036,0.09616114996292591,0.9624218252099498,1.048711109161377
69.0,0.9566257476806641,0.03218096316813119,0.01665922248191493,0.05595043954100065,0.1087675695757481,0.9625879276627064,1.0463281631469727
70.0,0.9572250366210937,0.08220028963940826,0.048195501919168354,0.09602052579145423,0.15905624678005567,0.9623919331209271,1.0453314065933228
71.0,0.9538484573364258,0.03152586549320907,0.016265762490086415,0.025585867436511735,0.12297929423892284,0.9596399650751994,1.0432873249053956
72.0,0.958045768737793,0.03009390993069489,0.015500764289696526,0.17704869441664203,0.10534060523782773,0.9640754558148561,1.0466283798217773
73.0,0.9647417068481445,0.027529549383429962,0.014162790179297951,0.030635715119051672,0.09406461991496731,0.9707665598087925,1.0640445470809936
74.0,0.9827409744262695,0.09365897721174177,0.05204299848410687,0.13913229459424875,0.10267011654177763,0.9884974471051405,1.0379120469093324
75.0,0.9728965759277344,0.01227682512601384,0.006256437293446768,0.006676678791332299,0.10192625453500485,0.979190931970338,1.0185389757156371
76.0,0.9809061050415039,0.07129626736737914,0.038644402898959096,0.07443841550044343,0.10346269833254702,0.9866682047888933,1.0175978064537048
77.0,0.9673995971679688,0.14071093623233902,0.08256590849449189,0.12558287372333193,0.2743661556007013,0.9719623697795118,1.0224869132041932
78.0,0.9719575881958008,0.01102392950337423,0.005607954074507209,0.005952794020103272,0.0968115772836668,0.9782594216783626,1.0096055150032044
79.0,0.971281623840332,0.12154761989443126,0.07016332576050213,0.11937706488396968,0.19108459103758663,0.9762594820570489,1.0248567700386046
80.0,0.9663810729980469,0.0969927488427961,0.05673490596241308,0.15605543814888218,0.1409238308469806,0.9717482214598812,1.013240385055542
81.0,0.9583620071411133,0.09966878315745772,0.06118094070467976,0.1368624733160328,0.17720826846209764,0.9633804218672198,1.0068686246871947
82.0,0.9581916809082032,0.02035215593121407,0.010314259876029195,0.01641795074728648,0.11318162850313132,0.9642507804703424,1.012009334564209
83.0,0.9648427963256836,0.13717099378160802,0.08026466566258691,0.1281103510322393,0.24003234681470262,0.9695269307931905,1.0440227150917054
84.0,0.9820566177368164,0.05417610267351133,0.028996308859477078,0.03396582935995775,0.21531638981365667,0.9880214327153096,1.0296314835548401
85.0,0.9614732742309571,0.10704637706967997,0.06012526399041851,0.0883661525002217,0.22648766933539616,0.9662317223823079,1.025362205505371
86.0,0.9429780960083007,0.13610697471839042,0.08074822380353967,0.14088997339326997,0.32240624641496296,0.9473017492571294,1.0223181962966919
87.0,0.925946044921875,0.18642451140208446,0.12144409177060331,0.19391976493604537,0.4301475171572401,0.9293229252767411,1.027592420578003
88.0,0.9420248031616211,0.19442888635935024,0.12410815249582499,0.19006584379409214,0.44508780177411345,0.9454461231860403,1.0159086227416991
89.0,0.9439994812011718,0.16048495152055353,0.09666431497467161,0.15790164274090884,0.39112776907492347,0.947960057736517,1.007980740070343
90.0,0.9554300308227539,0.20889549850942163,0.13455441450711297,0.19186141733567136,0.4305248246436463,0.9589178799016034,1.0062978148460389
91.0,0.965822982788086,0.18574355911004906,0.11746420460034564,0.13889087904392952,0.37229400018246483,0.9689105030717988,1.0160428404808044
92.0,0.9418333053588868,0.021433556969682827,0.010906056285562894,0.012901677394927188,0.1187003436145184,0.9474592556730238,1.0131028890609741
93.0,0.9416618347167969,0.0367783437707635,0.019432559167066845,0.1770329306488247,0.10932719854408095,0.9475128220474864,1.0214714050292968
94.0,0.9594196319580078,0.15227364295909887,0.0928399270950914,0.11827592940165392,0.2743422901581458,0.963278217546568,1.0192829370498657
95.0,0.9521417617797852,0.10600375441426424,0.06923710001640525,0.10616035529968515,0.17521566525636212,0.956705591136591,1.0124948382377625
96.0,0.9495128631591797,0.11663170604158606,0.07872949964372594,0.13652821455196806,0.1733316966043019,0.9540446837504326,1.0079817295074462
97.0,0.9492151260375976,0.10668912792589476,0.06956937728066756,0.1608681855345608,0.1596567024485655,0.9540958504490724,1.0004451990127563
98.0,0.931120491027832,0.03248315930280367,0.016985119634264266,0.08525365382766321,0.12518244086618532,0.9368718765759951,0.9974616885185241
99.0,0.9278663635253906,0.014007146995433054,0.007066649796484051,0.00809185420276343,0.10663557778386985,0.9335851496227668,0.9962245464324951
100.0,0.926974105834961,0.014127524907839186,0.007127928850370417,0.008142526098119097,0.10834836654487483,0.9326783538657841,0.991023063659668
101.0,0.9287752151489258,0.017101372886820863,0.008663483226482627,0.010089477502619418,0.11286604133463363,0.9343882890479028,0.9890742063522339
102.0,0.9381668090820312,0.11200470377324187,0.07366960053364822,0.12332786096145587,0.19392283523501005,0.9426349334181522,0.9974668383598327
103.0,0.9495389938354493,0.1026258425134644,0.06586333948739201,0.11369459367390689,0.172971785231686,0.9542110782161242,0.9954018235206604
104.0,0.9424409866333008,0.02679722308798844,0.013862530159315581,0.038993931906411566,0.0958217193695499,0.9483619074550509,0.9982998609542847
105.0,0.9354354858398437,0.017696032695163864,0.008982363196479829,0.010818547231942212,0.09910909923610808,0.9411411079947026,0.9977047562599182
106.0,0.9540876388549805,0.02585296605451004,0.013386862385472053,0.07016907725588459,0.0839032879978526,0.9601215973391668,0.9956379652023315
107.0,0.9633083343505859,0.10083397273140984,0.06442113786214,0.07218156459170642,0.24673769443832,0.9669801560736939,1.0002436280250548
108.0,0.9602127075195312,0.013752682543957678,0.006949424718862908,0.008714843841486583,0.0455608763301566,0.9662711090672238,1.022099506855011
109.0,0.9048450469970704,0.031882460623684654,0.016499145289922187,0.01750492467607937,0.30942803845545724,0.9088098603635182,1.033213210105896
110.0,0.9125165939331055,0.05253742271557353,0.027250180630721814,0.028722519009447812,0.4454329904951554,0.9159506847550916,1.008102035522461
111.0,0.9133356094360352,0.06164691684584224,0.03211145326342472,0.033763541332997846,0.4860676631469939,0.9163588756140948,0.9957142114639282
112.0,0.9697145462036133,0.14038462047217787,0.08006925317634953,0.08985410095879423,0.3617232114028156,0.9727403482409139,0.9957374930381775
113.0,0.9695571899414063,0.16112945973110304,0.09042910619702313,0.09978338707735365,0.4733210815714496,0.9725038980326037,0.999398672580719
114.0,0.9601749420166016,0.149963712595731,0.08310401854989241,0.09000043875822679,0.5871065559449112,0.9627722688849885,0.9822717785835267
115.0,0.9873672485351562,0.1900495664324371,0.11081771158068805,0.17332886421226507,0.2404657664078858,0.9916191455756789,0.9877845883369446
116.0,0.9763214111328125,0.08433631619616462,0.04713790635855427,0.05485715995961478,0.1982310521347896,0.9806232917287346,0.9823177218437195
117.0,0.9772296905517578,0.08059161141031429,0.04490198943616054,0.04647786165041451,0.3119773519163763,0.9829798534644061,0.9753017663955689
118.0,0.9858121871948242,0.0006700791065611913,0.0003356017525869302,0.0005850804485616773,0.0007839721254355401,0.9924315193453355,1.007273530960083
119.0,0.9457780838012695,0.017101193044111083,0.008840885485262894,0.009500135453395947,0.15616797505176533,0.951517716269626,1.0102464199066161
120.0,0.916301155090332,0.10409282288949333,0.06282982546441626,0.06378669378503146,0.3756718064577744,0.9178964576890636,0.9979463696479798
121.0,0.925604248046875,0.04153172749513665,0.02308009499690112,0.02415765578987147,0.1485896901067468,0.9291697820744483,0.986121654510498
122.0,0.9690696716308593,9.860582322167137e-05,4.9315068493150684e-05,9.860312243221034e-05,9.860852415908842e-05,0.9755995944384596,0.9948052525520324
123.0,0.9390731811523437,0.1212067371929993,0.07154502677493114,0.07272337792557829,0.5325677360625498,0.9402515178527997,0.988422954082489
124.0,0.932828140258789,0.1382151896933482,0.08652190401377353,0.08814634996029837,0.4931656086966226,0.9343309264856605,0.9905385136604309
125.0,0.9605737686157226,0.16619492498363408,0.10155677502409714,0.17837177452044015,0.34090370091870625,0.9647120084644447,1.0004407048225403
126.0,0.9109401702880859,0.02196518490429495,0.011180629530108495,0.012508625795848508,0.19504041510311804,0.9152965218679018,1.001245903968811
127.0,0.8513658523559571,0.014874381593667982,0.0075108039399648645,0.007882707446593761,0.21939279425146863,0.8558167718819976,1.0478731632232665
128.0,0.8912456512451172,0.09050650947568642,0.051595981796677556,0.056555420847402185,0.46608386889530734,0.8944259246327689,1.0729917287826538
129.0,0.9674764633178711,0.16472698624950527,0.0969708361377433,0.12480244017581743,0.27110266835923424,0.9714316548075631,1.0746445536613465
130.0,0.9093185424804687,0.10491694119235948,0.05860720319602397,0.06437771479015829,0.4259988968504701,0.912048786870433,1.0768332004547119
131.0,0.8848915100097656,0.06782717436475809,0.03583153171496219,0.0375711364941933,0.5050008314008114,0.8876398008181035,1.132924747467041
132.0,0.9077915191650391,0.03349550221693322,0.017460751503650465,0.02045318155105754,0.19919804631655924,0.9112622078049635,1.1254578590393067
133.0,0.8838722229003906,0.04448955437872579,0.02404360049348235,0.055313797160116106,0.2538321838975029,0.8888415753951195,1.129374098777771
134.0,0.9183198928833007,0.02457897169519318,0.012541564043509493,0.01425153377897621,0.2386134481506601,0.9234623399006254,1.1445010900497437
135.0,0.9586057662963867,0.06382589599806555,0.03419477472602209,0.04369355563837977,0.22986104676260805,0.9636525920613528,1.152607798576355
136.0,0.7992353439331055,0.023153750465146596,0.011763747571775012,0.012096841032738727,0.4431545816033646,0.8021801427292832,1.1337011814117433
137.0,0.5266933441162109,0.01844516521368131,0.009351727754653007,0.009411924674908468,0.7525983371643401,0.5253630206544896,1.1621782302856445
138.0,0.5524345397949219,0.019946578841088778,0.010115583695132681,0.010175198268636637,0.7723141793982748,0.5510611582178728,1.1782365560531616
139.0,0.7766605377197265,0.035954095378130754,0.018459108007986717,0.018663034406180758,0.6781120794774899,0.7773475963372054,1.1692230939865111
140.0,0.7950483322143554,0.03860770507896095,0.01983556353365932,0.020072981051759742,0.701932555649799,0.7960792312979754,1.1709428787231446
141.0,0.8397844314575196,0.04845369047209423,0.025117671018590172,0.02540974915889353,0.6887540286494447,0.8410634974305082,1.1829601049423217
142.0,0.8656778335571289,0.056123374935217185,0.02927751774188998,0.029666130326848367,0.7011053759773462,0.8671010279574262,1.1773857116699218
143.0,0.8815763473510743,0.06479425100436911,0.03426459746166576,0.03465307738561738,0.7088565901514331,0.882914473511591,1.1670833826065063
144.0,0.925433349609375,0.08234854328948524,0.044264036632112064,0.04556523726724065,0.623345907334159,0.9279476231813982,1.1582536458969117
145.0,0.9344642639160157,0.08789897440986724,0.04745143593299925,0.04894048935059828,0.5911809553090299,0.9372750044301487,1.1370736598968505
146.0,0.9123126983642578,0.07780697642047266,0.04153080692174512,0.04219812040428813,0.6650683969394068,0.9142302723343398,1.1395325899124145
147.0,0.9307138442993164,0.10154329120346724,0.055262633564411176,0.056506292363640874,0.6564118391648822,0.9325789555412178,1.1493046760559082
148.0,0.9538797378540039,0.12852934000406324,0.07281754576211544,0.07586125384307216,0.5188935058097383,0.9565595508467022,1.1486902713775635
149.0,0.9605588912963867,0.135322435493377,0.07907131970398706,0.08997192328979857,0.38133094262919554,0.9641839324763785,1.114192581176758
150.0,0.841510009765625,0.09266539613612247,0.056131889494678844,0.06690140665814279,0.5144661924004778,0.843868030977621,1.1026524305343628
151.0,0.8153430938720703,0.09428040294158621,0.05850095162519596,0.07312954483099923,0.48633491292240094,0.817724595627016,1.099252963066101
152.0,0.8050779342651367,0.10157648805145372,0.06495788146469395,0.11550973517605537,0.42774930769006214,0.8081248722231731,1.0945117950439454
153.0,0.7775028228759766,0.030909287127261948,0.016166075660434563,0.016862412769920752,0.4526946109323461,0.7796022077434439,1.0885932207107545
154.0,0.845551872253418,0.10798915549162905,0.07019457805088718,0.08256784348149243,0.42163117984907217,0.8480165545608044,1.098609209060669
155.0,0.8528478622436524,0.09830525915588222,0.0621895943036864,0.06709985195661879,0.4063096166447819,0.8551589318388656,1.1193180561065674
156.0,0.8549991607666015,0.16038221378522619,0.1267942718857617,0.16961479394044146,0.4003606780340284,0.857594429691335,1.1175046920776368
157.0,0.854525375366211,0.1564105912119022,0.12169082283441872,0.17287342483778953,0.3959753989623122,0.8572553444804472,1.1107038974761962
158.0,0.7673969268798828,0.02034520304552858,0.010438247105592786,0.01079928934881522,0.3674479257746692,0.7698970599211583,1.1257254838943482
159.0,0.85802001953125,0.0,0.0,0.0,0.0,0.8639805239807774,1.1942875623703002
160.0,0.5064184188842773,0.01820316433207253,0.00922471321378606,0.009286423351732862,0.7805940455523984,0.5049639137932299,1.2040513277053833
161.0,0.5004987716674805,0.016142643931831378,0.008196952869106494,0.00826322126293971,0.6021900489957298,0.4995564583421645,1.2106218099594117
162.0,0.47713661193847656,0.012738985506166822,0.0064507656756265675,0.006536811387983265,0.48526671099326196,0.4773052724634059,1.233429479598999
163.0,0.47495098114013673,0.01516765276778805,0.00774432422086777,0.007786670822945522,0.43643707436299,0.4740569946286935,1.2668701648712157
164.0,0.6007862091064453,0.00018109497668825867,9.057289444541372e-05,9.431319261784118e-05,0.002665248375713125,0.604884277976132,1.2858513832092284
165.0,0.5402759552001953,0.011843013195069418,0.006009405973579315,0.006099230268111914,0.29421183291960995,0.5412171267785124,1.2880514144897461
166.0,0.7929582595825195,0.0,0.0,0.0,0.0,0.7984209153898426,1.2591418981552125
167.0,0.9083555221557618,0.0112793740559053,0.005723334628369022,0.006050559238217412,0.13528183858671183,0.9131289491444006,1.2423315525054932
168.0,0.8159385681152344,0.01721976117749471,0.008715662315407548,0.009079597612619932,0.3007932935515988,0.8197242811320902,1.2505165338516235
169.0,0.782420539855957,0.01852924080071757,0.00939164754033548,0.009694104403803711,0.3757959374360889,0.7854743406604218,1.2455032348632813
170.0,0.7317943572998047,0.01588258715529836,0.008032271103506,0.008270260353573554,0.4209016271715246,0.7345581770572328,1.2864865779876709
171.0,0.7461736679077149,0.014416025589138296,0.0072981264981283765,0.007334843350730339,0.5998178627727857,0.7493964222733821,1.30019371509552
172.0,0.9411230087280273,0.03459010492124169,0.018082811014851336,0.01877147337301449,0.2583240253819814,0.9468501219992078,1.3236121892929078
173.0,0.9115606307983398,0.022271186028450764,0.011515280902044001,0.011541421145819094,0.3671369302058264,0.9166760290014233,1.3070388317108155
174.0,0.9461847305297851,0.04655295847545672,0.024621238204019347,0.025396662812248495,0.40100807391502774,0.9514195947847472,1.287344217300415
175.0,0.9510917663574219,0.08383081566614667,0.04719644937687894,0.04824122261699995,0.4795033024153783,0.9559449281501188,1.2551871299743653
176.0,0.9585311889648438,0.0995809898879012,0.055288869878739655,0.06126414917086167,0.3585584732333022,0.9627891321410391,1.194144344329834
177.0,0.9558900833129883,0.09940011490232874,0.05452464215501083,0.06360296279034519,0.3340841057027798,0.9595239666383872,1.184151291847229
178.0,0.9486738204956054,0.06894977938473872,0.0367196150754307,0.03946388412580172,0.34715509122794275,0.9528789660158494,1.1662342309951783
179.0,0.9283327102661133,0.04823218884980977,0.025680569871186804,0.027073041483632054,0.2487605360898418,0.9324226617693668,1.1719057083129882
180.0,0.9416419982910156,0.02395572831136616,0.012740265778243786,0.014417123882464414,0.07079478880608689,0.9466534430360207,1.1758631467819214
181.0,0.8869001388549804,0.10474668629453512,0.061939898202367394,0.07169375549971432,0.2072679462533741,0.8906638141470973,1.225421142578125
182.0,0.6757230758666992,0.03206212816033887,0.016380539417982697,0.01642496531043038,0.9080167378260529,0.6739006225642166,1.2407378673553466
183.0,0.7498035430908203,0.03864193530962044,0.019844461853308164,0.019912806374701587,0.8512477342525656,0.7488222507819008,1.2628416776657105
184.0,0.6561578750610352,0.03197119824534496,0.016319364433081286,0.016336790161103655,0.9534248897193305,0.6535965539389023,1.2552504301071168
185.0,0.7138351440429688,0.03948245941481586,0.020250274599048178,0.020275565239754857,0.9628028406912188,0.7116791881011949,1.3098104476928711
186.0,0.7478897094726562,0.030945183563099977,0.01586483320554704,0.015999823509617192,0.5675403346584483,0.7482349823617069,1.2988363265991212
187.0,0.903802490234375,0.0,0.0,0.0,0.0,0.9096450696523934,1.3168982028961183
188.0,0.8882328033447265,0.01120803946585059,0.005662581954125446,0.005779597541126906,0.2519191410636628,0.8935699950663437,1.3109684705734252
189.0,0.7950578689575195,0.01839770827453409,0.009323243776455988,0.00963742701408666,0.3724041600775522,0.7982731723610452,1.2793028354644775
190.0,0.6598548889160156,0.0162541951937286,0.008231787815116841,0.008372719638624519,0.46753216155516997,0.6612677696924409,1.2493888139724731
191.0,0.6282844543457031,0.016181459475322364,0.00819201219193884,0.008311979705058117,0.5196297781673767,0.6292197141559205,1.2263741970062256
192.0,0.7017293930053711,0.016539034115670433,0.008368742726042664,0.008535899656955805,0.4489520724498581,0.7036860682072741,1.2257433176040649
193.0,0.7332391738891602,0.016728906138409872,0.008465119343048555,0.008695677070752411,0.4200826530347065,0.7358833870212594,1.2176701307296753
194.0,0.7735248565673828,0.016832153454260326,0.008517794056275665,0.008815182507770204,0.3667654325829285,0.7768118497545089,1.2102773904800415
195.0,0.7834304809570313,0.016612304004891304,0.008403087763998191,0.008724311027676585,0.35476486910313815,0.7869243691027233,1.2126360654830932
196.0,0.6980016708374024,0.015522807342601927,0.007849688752762242,0.008035955851397176,0.4271084724620036,0.7003105613205542,1.2099704265594482
197.0,0.8413558959960937,0.017517182907565897,0.008856959625312874,0.009350624826329226,0.3013675075487676,0.8456841354805056,1.2194825649261474
198.0,0.8129066467285156,0.016699966770355436,0.008442875318231225,0.008834954497257042,0.3199794180856689,0.8168768866601448,1.1727212190628051
199.0,0.8401941299438477,0.016741393307895883,0.008464660723758146,0.008952992563820253,0.27910941943695644,0.8445708327010568,1.17262122631073
200.0,0.9112316131591797,0.01940836399872377,0.00982660743736587,0.010981566912640262,0.21634892059768748,0.9165192144670351,1.1658849954605102
